t,c_hash,key,GHz,CPU,IPC
44,631999684067261430,worker_29,1.0,-0.0,1.0
44,631999684067261430,worker_12,1.0,-0.0,1.0
44,631999684067261430,worker_11,1.0,-0.0,1.0
44,631999684067261430,worker_10,1.0,-0.0,1.0
44,631999684067261430,worker_9,1.0,-0.0,1.0
44,631999684067261430,worker_4,1.0,-0.0,1.0
44,631999684067261430,worker_7,1.0,-0.0,1.0
44,631999684067261430,worker_6,1.0,-0.0,1.0
44,631999684067261430,worker_5,1.0,-0.0,1.0
44,631999684067261430,worker_8,1.0,-0.0,1.0
44,631999684067261430,worker_1,1.0,-0.0,1.0
44,631999684067261430,worker_2,1.0,-0.0,1.0
44,631999684067261430,worker_3,1.0,-0.0,1.0
44,631999684067261430,worker_0,1.0,-0.0,1.0
44,631999684067261430,worker_21,1.0,-0.0,1.0
44,631999684067261430,worker_14,1.0,-0.0,1.0
44,631999684067261430,worker_15,1.0,-0.0,1.0
44,631999684067261430,worker_16,1.0,-0.0,1.0
44,631999684067261430,worker_17,1.0,-0.0,1.0
44,631999684067261430,worker_18,1.0,-0.0,1.0
44,631999684067261430,worker_19,1.0,-0.0,1.0
44,631999684067261430,worker_20,1.0,-0.0,1.0
44,631999684067261430,worker_13,1.0,-0.0,1.0
44,631999684067261430,worker_22,1.0,-0.0,1.0
44,631999684067261430,worker_23,1.0,-0.0,1.0
44,631999684067261430,worker_24,1.0,-0.0,1.0
44,631999684067261430,worker_25,1.0,-0.0,1.0
44,631999684067261430,worker_26,1.0,-0.0,1.0
44,631999684067261430,worker_27,1.0,-0.0,1.0
44,631999684067261430,worker_28,1.0,-0.0,1.0
45,631999684067261430,pp_2,1.0,-0.0,1.0
45,631999684067261430,pp_3,1.0,-0.0,1.0
45,631999684067261430,pp_1,1.0,-0.0,1.0
45,631999684067261430,pp_0,1.0,-0.0,1.0
45,631999684067261430,group_committer,1.0,-0.0,1.0
45,631999684067261430,worker_29,1.0,-0.0,1.0
45,631999684067261430,worker_12,1.0,-0.0,1.0
45,631999684067261430,worker_11,1.0,-0.0,1.0
45,631999684067261430,worker_10,1.0,-0.0,1.0
45,631999684067261430,worker_9,1.0,-0.0,1.0
45,631999684067261430,worker_4,1.0,-0.0,1.0
45,631999684067261430,worker_7,1.0,-0.0,1.0
45,631999684067261430,worker_6,1.0,-0.0,1.0
45,631999684067261430,worker_5,1.0,-0.0,1.0
45,631999684067261430,worker_8,1.0,-0.0,1.0
45,631999684067261430,worker_1,1.0,-0.0,1.0
45,631999684067261430,worker_2,1.0,-0.0,1.0
45,631999684067261430,worker_3,1.0,-0.0,1.0
45,631999684067261430,worker_0,1.0,-0.0,1.0
45,631999684067261430,worker_21,1.0,-0.0,1.0
45,631999684067261430,worker_14,1.0,-0.0,1.0
45,631999684067261430,worker_15,1.0,-0.0,1.0
45,631999684067261430,worker_16,1.0,-0.0,1.0
45,631999684067261430,worker_17,1.0,-0.0,1.0
45,631999684067261430,worker_18,1.0,-0.0,1.0
45,631999684067261430,worker_19,1.0,-0.0,1.0
45,631999684067261430,worker_20,1.0,-0.0,1.0
45,631999684067261430,worker_13,1.0,-0.0,1.0
45,631999684067261430,worker_22,1.0,-0.0,1.0
45,631999684067261430,worker_23,1.0,-0.0,1.0
45,631999684067261430,worker_24,1.0,-0.0,1.0
45,631999684067261430,worker_25,1.0,-0.0,1.0
45,631999684067261430,worker_26,1.0,-0.0,1.0
45,631999684067261430,worker_27,1.0,-0.0,1.0
45,631999684067261430,worker_28,1.0,-0.0,1.0
46,631999684067261430,pp_2,1.0,-0.0,1.0
46,631999684067261430,pp_3,1.0,-0.0,1.0
46,631999684067261430,pp_1,1.0,-0.0,1.0
46,631999684067261430,pp_0,1.0,-0.0,1.0
46,631999684067261430,group_committer,1.0,-0.0,1.0
46,631999684067261430,worker_29,1.0,-0.0,1.0
46,631999684067261430,worker_12,1.0,-0.0,1.0
46,631999684067261430,worker_11,1.0,-0.0,1.0
46,631999684067261430,worker_10,1.0,-0.0,1.0
46,631999684067261430,worker_9,1.0,-0.0,1.0
46,631999684067261430,worker_4,1.0,-0.0,1.0
46,631999684067261430,worker_7,1.0,-0.0,1.0
46,631999684067261430,worker_6,1.0,-0.0,1.0
46,631999684067261430,worker_5,1.0,-0.0,1.0
46,631999684067261430,worker_8,1.0,-0.0,1.0
46,631999684067261430,worker_1,1.0,-0.0,1.0
46,631999684067261430,worker_2,1.0,-0.0,1.0
46,631999684067261430,worker_3,1.0,-0.0,1.0
46,631999684067261430,worker_0,1.0,-0.0,1.0
46,631999684067261430,worker_21,1.0,-0.0,1.0
46,631999684067261430,worker_14,1.0,-0.0,1.0
46,631999684067261430,worker_15,1.0,-0.0,1.0
46,631999684067261430,worker_16,1.0,-0.0,1.0
46,631999684067261430,worker_17,1.0,-0.0,1.0
46,631999684067261430,worker_18,1.0,-0.0,1.0
46,631999684067261430,worker_19,1.0,-0.0,1.0
46,631999684067261430,worker_20,1.0,-0.0,1.0
46,631999684067261430,worker_13,1.0,-0.0,1.0
46,631999684067261430,worker_22,1.0,-0.0,1.0
46,631999684067261430,worker_23,1.0,-0.0,1.0
46,631999684067261430,worker_24,1.0,-0.0,1.0
46,631999684067261430,worker_25,1.0,-0.0,1.0
46,631999684067261430,worker_26,1.0,-0.0,1.0
46,631999684067261430,worker_27,1.0,-0.0,1.0
46,631999684067261430,worker_28,1.0,-0.0,1.0
47,631999684067261430,pp_2,1.0,-0.0,1.0
47,631999684067261430,pp_3,1.0,-0.0,1.0
47,631999684067261430,pp_1,1.0,-0.0,1.0
47,631999684067261430,pp_0,1.0,-0.0,1.0
47,631999684067261430,group_committer,1.0,-0.0,1.0
47,631999684067261430,worker_29,1.0,-0.0,1.0
47,631999684067261430,worker_12,1.0,-0.0,1.0
47,631999684067261430,worker_11,1.0,-0.0,1.0
47,631999684067261430,worker_10,1.0,-0.0,1.0
47,631999684067261430,worker_9,1.0,-0.0,1.0
47,631999684067261430,worker_4,1.0,-0.0,1.0
47,631999684067261430,worker_7,1.0,-0.0,1.0
47,631999684067261430,worker_6,1.0,-0.0,1.0
47,631999684067261430,worker_5,1.0,-0.0,1.0
47,631999684067261430,worker_8,1.0,-0.0,1.0
47,631999684067261430,worker_1,1.0,-0.0,1.0
47,631999684067261430,worker_2,1.0,-0.0,1.0
47,631999684067261430,worker_3,1.0,-0.0,1.0
47,631999684067261430,worker_0,1.0,-0.0,1.0
47,631999684067261430,worker_21,1.0,-0.0,1.0
47,631999684067261430,worker_14,1.0,-0.0,1.0
47,631999684067261430,worker_15,1.0,-0.0,1.0
47,631999684067261430,worker_16,1.0,-0.0,1.0
47,631999684067261430,worker_17,1.0,-0.0,1.0
47,631999684067261430,worker_18,1.0,-0.0,1.0
47,631999684067261430,worker_19,1.0,-0.0,1.0
47,631999684067261430,worker_20,1.0,-0.0,1.0
47,631999684067261430,worker_13,1.0,-0.0,1.0
47,631999684067261430,worker_22,1.0,-0.0,1.0
47,631999684067261430,worker_23,1.0,-0.0,1.0
47,631999684067261430,worker_24,1.0,-0.0,1.0
47,631999684067261430,worker_25,1.0,-0.0,1.0
47,631999684067261430,worker_26,1.0,-0.0,1.0
47,631999684067261430,worker_27,1.0,-0.0,1.0
47,631999684067261430,worker_28,1.0,-0.0,1.0
48,631999684067261430,pp_2,1.0,-0.0,1.0
48,631999684067261430,pp_3,1.0,-0.0,1.0
48,631999684067261430,pp_1,1.0,-0.0,1.0
48,631999684067261430,pp_0,1.0,-0.0,1.0
48,631999684067261430,group_committer,1.0,-0.0,1.0
48,631999684067261430,worker_29,1.0,-0.0,1.0
48,631999684067261430,worker_12,1.0,-0.0,1.0
48,631999684067261430,worker_11,1.0,-0.0,1.0
48,631999684067261430,worker_10,1.0,-0.0,1.0
48,631999684067261430,worker_9,1.0,-0.0,1.0
48,631999684067261430,worker_4,1.0,-0.0,1.0
48,631999684067261430,worker_7,1.0,-0.0,1.0
48,631999684067261430,worker_6,1.0,-0.0,1.0
48,631999684067261430,worker_5,1.0,-0.0,1.0
48,631999684067261430,worker_8,1.0,-0.0,1.0
48,631999684067261430,worker_1,1.0,-0.0,1.0
48,631999684067261430,worker_2,1.0,-0.0,1.0
48,631999684067261430,worker_3,1.0,-0.0,1.0
48,631999684067261430,worker_0,1.0,-0.0,1.0
48,631999684067261430,worker_21,1.0,-0.0,1.0
48,631999684067261430,worker_14,1.0,-0.0,1.0
48,631999684067261430,worker_15,1.0,-0.0,1.0
48,631999684067261430,worker_16,1.0,-0.0,1.0
48,631999684067261430,worker_17,1.0,-0.0,1.0
48,631999684067261430,worker_18,1.0,-0.0,1.0
48,631999684067261430,worker_19,1.0,-0.0,1.0
48,631999684067261430,worker_20,1.0,-0.0,1.0
48,631999684067261430,worker_13,1.0,-0.0,1.0
48,631999684067261430,worker_22,1.0,-0.0,1.0
48,631999684067261430,worker_23,1.0,-0.0,1.0
48,631999684067261430,worker_24,1.0,-0.0,1.0
48,631999684067261430,worker_25,1.0,-0.0,1.0
48,631999684067261430,worker_26,1.0,-0.0,1.0
48,631999684067261430,worker_27,1.0,-0.0,1.0
48,631999684067261430,worker_28,1.0,-0.0,1.0
49,631999684067261430,pp_2,1.0,-0.0,1.0
49,631999684067261430,pp_3,1.0,-0.0,1.0
49,631999684067261430,pp_1,1.0,-0.0,1.0
49,631999684067261430,pp_0,1.0,-0.0,1.0
49,631999684067261430,group_committer,1.0,-0.0,1.0
49,631999684067261430,worker_29,1.0,-0.0,1.0
49,631999684067261430,worker_12,1.0,-0.0,1.0
49,631999684067261430,worker_11,1.0,-0.0,1.0
49,631999684067261430,worker_10,1.0,-0.0,1.0
49,631999684067261430,worker_9,1.0,-0.0,1.0
49,631999684067261430,worker_4,1.0,-0.0,1.0
49,631999684067261430,worker_7,1.0,-0.0,1.0
49,631999684067261430,worker_6,1.0,-0.0,1.0
49,631999684067261430,worker_5,1.0,-0.0,1.0
49,631999684067261430,worker_8,1.0,-0.0,1.0
49,631999684067261430,worker_1,1.0,-0.0,1.0
49,631999684067261430,worker_2,1.0,-0.0,1.0
49,631999684067261430,worker_3,1.0,-0.0,1.0
49,631999684067261430,worker_0,1.0,-0.0,1.0
49,631999684067261430,worker_21,1.0,-0.0,1.0
49,631999684067261430,worker_14,1.0,-0.0,1.0
49,631999684067261430,worker_15,1.0,-0.0,1.0
49,631999684067261430,worker_16,1.0,-0.0,1.0
49,631999684067261430,worker_17,1.0,-0.0,1.0
49,631999684067261430,worker_18,1.0,-0.0,1.0
49,631999684067261430,worker_19,1.0,-0.0,1.0
49,631999684067261430,worker_20,1.0,-0.0,1.0
49,631999684067261430,worker_13,1.0,-0.0,1.0
49,631999684067261430,worker_22,1.0,-0.0,1.0
49,631999684067261430,worker_23,1.0,-0.0,1.0
49,631999684067261430,worker_24,1.0,-0.0,1.0
49,631999684067261430,worker_25,1.0,-0.0,1.0
49,631999684067261430,worker_26,1.0,-0.0,1.0
49,631999684067261430,worker_27,1.0,-0.0,1.0
49,631999684067261430,worker_28,1.0,-0.0,1.0
50,631999684067261430,pp_2,1.0,-0.0,1.0
50,631999684067261430,pp_3,1.0,-0.0,1.0
50,631999684067261430,pp_1,1.0,-0.0,1.0
50,631999684067261430,pp_0,1.0,-0.0,1.0
50,631999684067261430,group_committer,1.0,-0.0,1.0
50,631999684067261430,worker_29,1.0,-0.0,1.0
50,631999684067261430,worker_12,1.0,-0.0,1.0
50,631999684067261430,worker_11,1.0,-0.0,1.0
50,631999684067261430,worker_10,1.0,-0.0,1.0
50,631999684067261430,worker_9,1.0,-0.0,1.0
50,631999684067261430,worker_4,1.0,-0.0,1.0
50,631999684067261430,worker_7,1.0,-0.0,1.0
50,631999684067261430,worker_6,1.0,-0.0,1.0
50,631999684067261430,worker_5,1.0,-0.0,1.0
50,631999684067261430,worker_8,1.0,-0.0,1.0
50,631999684067261430,worker_1,1.0,-0.0,1.0
50,631999684067261430,worker_2,1.0,-0.0,1.0
50,631999684067261430,worker_3,1.0,-0.0,1.0
50,631999684067261430,worker_0,1.0,-0.0,1.0
50,631999684067261430,worker_21,1.0,-0.0,1.0
50,631999684067261430,worker_14,1.0,-0.0,1.0
50,631999684067261430,worker_15,1.0,-0.0,1.0
50,631999684067261430,worker_16,1.0,-0.0,1.0
50,631999684067261430,worker_17,1.0,-0.0,1.0
50,631999684067261430,worker_18,1.0,-0.0,1.0
50,631999684067261430,worker_19,1.0,-0.0,1.0
50,631999684067261430,worker_20,1.0,-0.0,1.0
50,631999684067261430,worker_13,1.0,-0.0,1.0
50,631999684067261430,worker_22,1.0,-0.0,1.0
50,631999684067261430,worker_23,1.0,-0.0,1.0
50,631999684067261430,worker_24,1.0,-0.0,1.0
50,631999684067261430,worker_25,1.0,-0.0,1.0
50,631999684067261430,worker_26,1.0,-0.0,1.0
50,631999684067261430,worker_27,1.0,-0.0,1.0
50,631999684067261430,worker_28,1.0,-0.0,1.0
51,631999684067261430,pp_2,1.0,-0.0,1.0
51,631999684067261430,pp_3,1.0,-0.0,1.0
51,631999684067261430,pp_1,1.0,-0.0,1.0
51,631999684067261430,pp_0,1.0,-0.0,1.0
51,631999684067261430,group_committer,1.0,-0.0,1.0
51,631999684067261430,worker_29,1.0,-0.0,1.0
51,631999684067261430,worker_12,1.0,-0.0,1.0
51,631999684067261430,worker_11,1.0,-0.0,1.0
51,631999684067261430,worker_10,1.0,-0.0,1.0
51,631999684067261430,worker_9,1.0,-0.0,1.0
51,631999684067261430,worker_4,1.0,-0.0,1.0
51,631999684067261430,worker_7,1.0,-0.0,1.0
51,631999684067261430,worker_6,1.0,-0.0,1.0
51,631999684067261430,worker_5,1.0,-0.0,1.0
51,631999684067261430,worker_8,1.0,-0.0,1.0
51,631999684067261430,worker_1,1.0,-0.0,1.0
51,631999684067261430,worker_2,1.0,-0.0,1.0
51,631999684067261430,worker_3,1.0,-0.0,1.0
51,631999684067261430,worker_0,1.0,-0.0,1.0
51,631999684067261430,worker_21,1.0,-0.0,1.0
51,631999684067261430,worker_14,1.0,-0.0,1.0
51,631999684067261430,worker_15,1.0,-0.0,1.0
51,631999684067261430,worker_16,1.0,-0.0,1.0
51,631999684067261430,worker_17,1.0,-0.0,1.0
51,631999684067261430,worker_18,1.0,-0.0,1.0
51,631999684067261430,worker_19,1.0,-0.0,1.0
51,631999684067261430,worker_20,1.0,-0.0,1.0
51,631999684067261430,worker_13,1.0,-0.0,1.0
51,631999684067261430,worker_22,1.0,-0.0,1.0
51,631999684067261430,worker_23,1.0,-0.0,1.0
51,631999684067261430,worker_24,1.0,-0.0,1.0
51,631999684067261430,worker_25,1.0,-0.0,1.0
51,631999684067261430,worker_26,1.0,-0.0,1.0
51,631999684067261430,worker_27,1.0,-0.0,1.0
51,631999684067261430,worker_28,1.0,-0.0,1.0
52,631999684067261430,pp_2,1.0,-0.0,1.0
52,631999684067261430,pp_3,1.0,-0.0,1.0
52,631999684067261430,pp_1,1.0,-0.0,1.0
52,631999684067261430,pp_0,1.0,-0.0,1.0
52,631999684067261430,group_committer,1.0,-0.0,1.0
52,631999684067261430,worker_29,1.0,-0.0,1.0
52,631999684067261430,worker_12,1.0,-0.0,1.0
52,631999684067261430,worker_11,1.0,-0.0,1.0
52,631999684067261430,worker_10,1.0,-0.0,1.0
52,631999684067261430,worker_9,1.0,-0.0,1.0
52,631999684067261430,worker_4,1.0,-0.0,1.0
52,631999684067261430,worker_7,1.0,-0.0,1.0
52,631999684067261430,worker_6,1.0,-0.0,1.0
52,631999684067261430,worker_5,1.0,-0.0,1.0
52,631999684067261430,worker_8,1.0,-0.0,1.0
52,631999684067261430,worker_1,1.0,-0.0,1.0
52,631999684067261430,worker_2,1.0,-0.0,1.0
52,631999684067261430,worker_3,1.0,-0.0,1.0
52,631999684067261430,worker_0,1.0,-0.0,1.0
52,631999684067261430,worker_21,1.0,-0.0,1.0
52,631999684067261430,worker_14,1.0,-0.0,1.0
52,631999684067261430,worker_15,1.0,-0.0,1.0
52,631999684067261430,worker_16,1.0,-0.0,1.0
52,631999684067261430,worker_17,1.0,-0.0,1.0
52,631999684067261430,worker_18,1.0,-0.0,1.0
52,631999684067261430,worker_19,1.0,-0.0,1.0
52,631999684067261430,worker_20,1.0,-0.0,1.0
52,631999684067261430,worker_13,1.0,-0.0,1.0
52,631999684067261430,worker_22,1.0,-0.0,1.0
52,631999684067261430,worker_23,1.0,-0.0,1.0
52,631999684067261430,worker_24,1.0,-0.0,1.0
52,631999684067261430,worker_25,1.0,-0.0,1.0
52,631999684067261430,worker_26,1.0,-0.0,1.0
52,631999684067261430,worker_27,1.0,-0.0,1.0
52,631999684067261430,worker_28,1.0,-0.0,1.0
53,631999684067261430,pp_2,1.0,-0.0,1.0
53,631999684067261430,pp_3,1.0,-0.0,1.0
53,631999684067261430,pp_1,1.0,-0.0,1.0
53,631999684067261430,pp_0,1.0,-0.0,1.0
53,631999684067261430,group_committer,1.0,-0.0,1.0
53,631999684067261430,worker_29,1.0,-0.0,1.0
53,631999684067261430,worker_12,1.0,-0.0,1.0
53,631999684067261430,worker_11,1.0,-0.0,1.0
53,631999684067261430,worker_10,1.0,-0.0,1.0
53,631999684067261430,worker_9,1.0,-0.0,1.0
53,631999684067261430,worker_4,1.0,-0.0,1.0
53,631999684067261430,worker_7,1.0,-0.0,1.0
53,631999684067261430,worker_6,1.0,-0.0,1.0
53,631999684067261430,worker_5,1.0,-0.0,1.0
53,631999684067261430,worker_8,1.0,-0.0,1.0
53,631999684067261430,worker_1,1.0,-0.0,1.0
53,631999684067261430,worker_2,1.0,-0.0,1.0
53,631999684067261430,worker_3,1.0,-0.0,1.0
53,631999684067261430,worker_0,1.0,-0.0,1.0
53,631999684067261430,worker_21,1.0,-0.0,1.0
53,631999684067261430,worker_14,1.0,-0.0,1.0
53,631999684067261430,worker_15,1.0,-0.0,1.0
53,631999684067261430,worker_16,1.0,-0.0,1.0
53,631999684067261430,worker_17,1.0,-0.0,1.0
53,631999684067261430,worker_18,1.0,-0.0,1.0
53,631999684067261430,worker_19,1.0,-0.0,1.0
53,631999684067261430,worker_20,1.0,-0.0,1.0
53,631999684067261430,worker_13,1.0,-0.0,1.0
53,631999684067261430,worker_22,1.0,-0.0,1.0
53,631999684067261430,worker_23,1.0,-0.0,1.0
53,631999684067261430,worker_24,1.0,-0.0,1.0
53,631999684067261430,worker_25,1.0,-0.0,1.0
53,631999684067261430,worker_26,1.0,-0.0,1.0
53,631999684067261430,worker_27,1.0,-0.0,1.0
53,631999684067261430,worker_28,1.0,-0.0,1.0
54,631999684067261430,pp_2,1.0,-0.0,1.0
54,631999684067261430,pp_3,1.0,-0.0,1.0
54,631999684067261430,pp_1,1.0,-0.0,1.0
54,631999684067261430,pp_0,1.0,-0.0,1.0
54,631999684067261430,group_committer,1.0,-0.0,1.0
54,631999684067261430,worker_29,1.0,-0.0,1.0
54,631999684067261430,worker_12,1.0,-0.0,1.0
54,631999684067261430,worker_11,1.0,-0.0,1.0
54,631999684067261430,worker_10,1.0,-0.0,1.0
54,631999684067261430,worker_9,1.0,-0.0,1.0
54,631999684067261430,worker_4,1.0,-0.0,1.0
54,631999684067261430,worker_7,1.0,-0.0,1.0
54,631999684067261430,worker_6,1.0,-0.0,1.0
54,631999684067261430,worker_5,1.0,-0.0,1.0
54,631999684067261430,worker_8,1.0,-0.0,1.0
54,631999684067261430,worker_1,1.0,-0.0,1.0
54,631999684067261430,worker_2,1.0,-0.0,1.0
54,631999684067261430,worker_3,1.0,-0.0,1.0
54,631999684067261430,worker_0,1.0,-0.0,1.0
54,631999684067261430,worker_21,1.0,-0.0,1.0
54,631999684067261430,worker_14,1.0,-0.0,1.0
54,631999684067261430,worker_15,1.0,-0.0,1.0
54,631999684067261430,worker_16,1.0,-0.0,1.0
54,631999684067261430,worker_17,1.0,-0.0,1.0
54,631999684067261430,worker_18,1.0,-0.0,1.0
54,631999684067261430,worker_19,1.0,-0.0,1.0
54,631999684067261430,worker_20,1.0,-0.0,1.0
54,631999684067261430,worker_13,1.0,-0.0,1.0
54,631999684067261430,worker_22,1.0,-0.0,1.0
54,631999684067261430,worker_23,1.0,-0.0,1.0
54,631999684067261430,worker_24,1.0,-0.0,1.0
54,631999684067261430,worker_25,1.0,-0.0,1.0
54,631999684067261430,worker_26,1.0,-0.0,1.0
54,631999684067261430,worker_27,1.0,-0.0,1.0
54,631999684067261430,worker_28,1.0,-0.0,1.0
55,631999684067261430,pp_2,1.0,-0.0,1.0
55,631999684067261430,pp_3,1.0,-0.0,1.0
55,631999684067261430,pp_1,1.0,-0.0,1.0
55,631999684067261430,pp_0,1.0,-0.0,1.0
55,631999684067261430,group_committer,1.0,-0.0,1.0
55,631999684067261430,worker_29,1.0,-0.0,1.0
55,631999684067261430,worker_12,1.0,-0.0,1.0
55,631999684067261430,worker_11,1.0,-0.0,1.0
55,631999684067261430,worker_10,1.0,-0.0,1.0
55,631999684067261430,worker_9,1.0,-0.0,1.0
55,631999684067261430,worker_4,1.0,-0.0,1.0
55,631999684067261430,worker_7,1.0,-0.0,1.0
55,631999684067261430,worker_6,1.0,-0.0,1.0
55,631999684067261430,worker_5,1.0,-0.0,1.0
55,631999684067261430,worker_8,1.0,-0.0,1.0
55,631999684067261430,worker_1,1.0,-0.0,1.0
55,631999684067261430,worker_2,1.0,-0.0,1.0
55,631999684067261430,worker_3,1.0,-0.0,1.0
55,631999684067261430,worker_0,1.0,-0.0,1.0
55,631999684067261430,worker_21,1.0,-0.0,1.0
55,631999684067261430,worker_14,1.0,-0.0,1.0
55,631999684067261430,worker_15,1.0,-0.0,1.0
55,631999684067261430,worker_16,1.0,-0.0,1.0
55,631999684067261430,worker_17,1.0,-0.0,1.0
55,631999684067261430,worker_18,1.0,-0.0,1.0
55,631999684067261430,worker_19,1.0,-0.0,1.0
55,631999684067261430,worker_20,1.0,-0.0,1.0
55,631999684067261430,worker_13,1.0,-0.0,1.0
55,631999684067261430,worker_22,1.0,-0.0,1.0
55,631999684067261430,worker_23,1.0,-0.0,1.0
55,631999684067261430,worker_24,1.0,-0.0,1.0
55,631999684067261430,worker_25,1.0,-0.0,1.0
55,631999684067261430,worker_26,1.0,-0.0,1.0
55,631999684067261430,worker_27,1.0,-0.0,1.0
55,631999684067261430,worker_28,1.0,-0.0,1.0
56,631999684067261430,pp_2,1.0,-0.0,1.0
56,631999684067261430,pp_3,1.0,-0.0,1.0
56,631999684067261430,pp_1,1.0,-0.0,1.0
56,631999684067261430,pp_0,1.0,-0.0,1.0
56,631999684067261430,group_committer,1.0,-0.0,1.0
56,631999684067261430,worker_29,1.0,-0.0,1.0
56,631999684067261430,worker_12,1.0,-0.0,1.0
56,631999684067261430,worker_11,1.0,-0.0,1.0
56,631999684067261430,worker_10,1.0,-0.0,1.0
56,631999684067261430,worker_9,1.0,-0.0,1.0
56,631999684067261430,worker_4,1.0,-0.0,1.0
56,631999684067261430,worker_7,1.0,-0.0,1.0
56,631999684067261430,worker_6,1.0,-0.0,1.0
56,631999684067261430,worker_5,1.0,-0.0,1.0
56,631999684067261430,worker_8,1.0,-0.0,1.0
56,631999684067261430,worker_1,1.0,-0.0,1.0
56,631999684067261430,worker_2,1.0,-0.0,1.0
56,631999684067261430,worker_3,1.0,-0.0,1.0
56,631999684067261430,worker_0,1.0,-0.0,1.0
56,631999684067261430,worker_21,1.0,-0.0,1.0
56,631999684067261430,worker_14,1.0,-0.0,1.0
56,631999684067261430,worker_15,1.0,-0.0,1.0
56,631999684067261430,worker_16,1.0,-0.0,1.0
56,631999684067261430,worker_17,1.0,-0.0,1.0
56,631999684067261430,worker_18,1.0,-0.0,1.0
56,631999684067261430,worker_19,1.0,-0.0,1.0
56,631999684067261430,worker_20,1.0,-0.0,1.0
56,631999684067261430,worker_13,1.0,-0.0,1.0
56,631999684067261430,worker_22,1.0,-0.0,1.0
56,631999684067261430,worker_23,1.0,-0.0,1.0
56,631999684067261430,worker_24,1.0,-0.0,1.0
56,631999684067261430,worker_25,1.0,-0.0,1.0
56,631999684067261430,worker_26,1.0,-0.0,1.0
56,631999684067261430,worker_27,1.0,-0.0,1.0
56,631999684067261430,worker_28,1.0,-0.0,1.0
57,631999684067261430,pp_2,1.0,-0.0,1.0
57,631999684067261430,pp_3,1.0,-0.0,1.0
57,631999684067261430,pp_1,1.0,-0.0,1.0
57,631999684067261430,pp_0,1.0,-0.0,1.0
57,631999684067261430,group_committer,1.0,-0.0,1.0
57,631999684067261430,worker_29,1.0,-0.0,1.0
57,631999684067261430,worker_12,1.0,-0.0,1.0
57,631999684067261430,worker_11,1.0,-0.0,1.0
57,631999684067261430,worker_10,1.0,-0.0,1.0
57,631999684067261430,worker_9,1.0,-0.0,1.0
57,631999684067261430,worker_4,1.0,-0.0,1.0
57,631999684067261430,worker_7,1.0,-0.0,1.0
57,631999684067261430,worker_6,1.0,-0.0,1.0
57,631999684067261430,worker_5,1.0,-0.0,1.0
57,631999684067261430,worker_8,1.0,-0.0,1.0
57,631999684067261430,worker_1,1.0,-0.0,1.0
57,631999684067261430,worker_2,1.0,-0.0,1.0
57,631999684067261430,worker_3,1.0,-0.0,1.0
57,631999684067261430,worker_0,1.0,-0.0,1.0
57,631999684067261430,worker_21,1.0,-0.0,1.0
57,631999684067261430,worker_14,1.0,-0.0,1.0
57,631999684067261430,worker_15,1.0,-0.0,1.0
57,631999684067261430,worker_16,1.0,-0.0,1.0
57,631999684067261430,worker_17,1.0,-0.0,1.0
57,631999684067261430,worker_18,1.0,-0.0,1.0
57,631999684067261430,worker_19,1.0,-0.0,1.0
57,631999684067261430,worker_20,1.0,-0.0,1.0
57,631999684067261430,worker_13,1.0,-0.0,1.0
57,631999684067261430,worker_22,1.0,-0.0,1.0
57,631999684067261430,worker_23,1.0,-0.0,1.0
57,631999684067261430,worker_24,1.0,-0.0,1.0
57,631999684067261430,worker_25,1.0,-0.0,1.0
57,631999684067261430,worker_26,1.0,-0.0,1.0
57,631999684067261430,worker_27,1.0,-0.0,1.0
57,631999684067261430,worker_28,1.0,-0.0,1.0
58,631999684067261430,pp_2,1.0,-0.0,1.0
58,631999684067261430,pp_3,1.0,-0.0,1.0
58,631999684067261430,pp_1,1.0,-0.0,1.0
58,631999684067261430,pp_0,1.0,-0.0,1.0
58,631999684067261430,group_committer,1.0,-0.0,1.0
58,631999684067261430,worker_29,1.0,-0.0,1.0
58,631999684067261430,worker_12,1.0,-0.0,1.0
58,631999684067261430,worker_11,1.0,-0.0,1.0
58,631999684067261430,worker_10,1.0,-0.0,1.0
58,631999684067261430,worker_9,1.0,-0.0,1.0
58,631999684067261430,worker_4,1.0,-0.0,1.0
58,631999684067261430,worker_7,1.0,-0.0,1.0
58,631999684067261430,worker_6,1.0,-0.0,1.0
58,631999684067261430,worker_5,1.0,-0.0,1.0
